c1,c2,a1,a2,same,token_diff
161,367,10,33,0,295
78,582,1,57,0,289
348,553,31,54,0,34
30,577,29,56,0,139
3,140,2,8,0,260
200,386,14,35,0,115
26,437,25,41,0,827
491,653,47,65,0,356
31,382,30,35,0,654
328,463,29,44,0,199
347,585,31,57,0,78
502,574,48,56,0,357
192,413,13,38,0,48
296,396,25,36,0,1226
303,475,26,45,0,928
402,647,37,64,0,273
234,490,18,47,0,764
560,590,54,58,0,107
188,658,13,65,0,162
241,279,19,23,0,141
304,503,26,48,0,64
476,511,45,49,0,295
96,514,3,49,0,76
169,453,11,42,0,1177
185,466,13,44,0,277
380,503,34,48,0,1102
440,552,41,53,0,46
87,356,2,32,0,322
197,211,14,16,0,101
117,234,5,18,0,383
115,489,5,46,0,301
148,169,9,11,0,180
541,634,52,63,0,209
22,431,21,40,0,117
460,614,43,60,0,159
381,469,34,44,0,195
27,341,26,30,0,1001
143,298,8,25,0,40
141,643,8,64,0,294
142,470,8,44,0,999
360,390,32,35,0,794
216,518,16,50,0,251
374,466,34,44,0,285
81,466,1,44,0,323
251,376,20,34,0,73
134,475,7,45,0,872
85,631,2,62,0,33
204,408,15,37,0,245
385,606,35,59,0,178
33,374,32,34,0,410
112,212,5,16,0,2
231,604,18,59,0,28
47,185,46,13,0,101
138,470,7,44,0,991
75,616,0,61,0,129
531,579,51,56,0,214
112,625,5,62,0,32
126,454,6,43,0,281
111,482,4,46,0,263
453,638,42,63,0,39
219,434,16,40,0,90
523,616,50,61,0,404
236,265,18,22,0,140
121,604,6,59,0,77
499,603,48,59,0,6
77,618,1,61,0,138
220,514,17,49,0,50
278,317,23,27,0,253
112,251,5,20,0,63
268,327,22,28,0,122
99,118,3,5,0,237
145,600,8,59,0,265
326,611,28,60,0,596
267,305,22,26,0,113
166,446,11,42,0,6
124,591,6,58,0,487
189,264,13,21,0,193
27,557,26,54,0,288
49,629,48,62,0,366
6,314,5,27,0,127
1,319,0,28,0,184
149,528,9,51,0,741
232,659,18,65,0,291
106,489,4,46,0,63
50,221,49,17,0,54
342,580,30,57,0,299
52,349,51,31,0,103
460,571,43,56,0,135
116,126,5,6,0,398
385,432,35,40,0,183
43,140,42,8,0,70
386,604,35,59,0,553
173,221,11,17,0,139
237,343,18,30,0,9
336,338,29,30,0,481
285,478,24,45,0,219
366,395,33,36,0,319
211,293,16,25,0,195
290,443,24,41,0,615
41,228,40,17,0,250
209,300,15,25,0,138
108,347,4,31,0,173
131,450,7,42,0,82
96,499,3,48,0,212
40,225,39,17,0,119
165,354,10,31,0,36
111,629,4,62,0,44
86,654,2,65,0,79
217,315,16,27,0,59
71,204,0,15,0,438
70,443,0,41,0,892
604,660,59,65,0,343
8,562,7,55,0,112
366,411,33,38,0,215
319,407,28,37,0,171
340,354,30,31,0,149
163,451,10,42,0,19
41,548,40,53,0,168
75,482,0,46,0,233
21,170,20,11,0,167
318,451,27,42,0,67
34,119,33,5,0,258
157,409,10,38,0,23
121,651,6,64,0,99
7,488,6,46,0,442
101,633,3,62,0,196
100,535,3,52,0,40
166,204,11,15,0,160
75,99,0,3,0,221
80,575,1,56,0,515
328,372,29,33,0,195
600,610,59,60,0,43
462,470,43,44,0,946
358,619,32,61,0,768
305,647,26,64,0,143
248,573,20,56,0,389
431,500,40,48,0,134
96,276,3,23,0,55
184,655,13,65,0,475
57,367,56,33,0,226
185,598,13,59,0,220
51,334,50,29,0,832
123,404,6,37,0,843
183,405,12,37,0,154
185,647,13,64,0,311
567,572,55,56,0,335
155,554,9,54,0,228
545,587,53,57,0,2
241,431,19,40,0,151
305,659,26,65,0,756
355,458,32,43,0,3
166,233,11,18,0,113
78,616,1,61,0,478
189,528,13,51,0,594
61,99,60,3,0,318
394,415,36,38,0,349
352,586,31,57,0,233
62,307,61,26,0,213
296,354,25,31,0,964
124,427,6,40,0,536
201,227,14,17,0,84
493,512,47,49,0,365
98,149,3,9,0,242
106,493,4,47,0,103
323,605,28,59,0,428
95,436,3,41,0,164
330,427,29,40,0,95
206,235,15,18,0,105
455,487,43,46,0,83
280,403,23,37,0,399
261,338,21,30,0,212
112,577,5,56,0,52
274,624,23,61,0,137
210,483,15,46,0,104
5,339,4,30,0,746
201,545,14,53,0,106
99,285,3,24,0,80
62,367,61,33,0,570
187,589,13,58,0,64
101,628,3,62,0,55
224,479,17,45,0,114
252,494,20,47,0,409
57,151,56,9,0,320
195,537,14,52,0,15
228,232,17,18,0,394
275,477,23,45,0,260
17,422,16,39,0,780
250,457,20,43,0,359
155,322,9,28,0,994
58,203,57,15,0,305
341,589,30,58,0,1124
261,547,21,53,0,487
99,204,3,15,0,4
300,604,25,59,0,214
164,566,10,55,0,575
196,225,14,17,0,145
265,470,22,44,0,480
117,423,5,39,0,143
542,611,52,60,0,98
141,534,8,51,0,19
212,297,16,25,0,234
349,528,31,51,0,618
301,360,26,32,0,186
129,511,6,49,0,184
158,563,10,55,0,170
30,222,29,17,0,19
45,93,44,2,0,432
13,241,12,19,0,534
222,590,17,58,0,103
24,508,23,49,0,197
23,62,22,61,0,434
154,171,9,11,0,167
176,260,12,21,0,50
95,606,3,59,0,190
132,460,7,43,0,186
131,246,7,19,0,310
382,503,35,48,0,1022
442,555,41,54,0,102
17,437,16,41,0,653
92,578,2,56,0,369
46,344,45,30,0,1092
322,565,28,55,0,1010
306,565,26,55,0,64
56,218,55,16,0,527
132,566,7,55,0,140
93,413,2,38,0,104
42,329,41,29,0,368
131,234,7,18,0,484
453,496,42,47,0,869
307,417,26,38,0,102
222,489,17,46,0,85
119,517,5,50,0,49
27,351,26,31,0,254
39,224,38,17,0,89
137,338,7,30,0,408
463,559,44,54,0,583
338,354,30,31,0,472
161,187,10,13,0,28
70,373,0,34,0,346
174,335,11,29,0,357
322,435,28,40,0,348
122,330,6,29,0,349
213,380,16,34,0,1139
29,306,28,26,0,542
81,594,1,58,0,186
47,491,46,47,0,48
305,586,26,57,0,121
180,565,12,55,0,216
417,509,38,49,0,163
19,622,18,61,0,705
300,352,25,31,0,38
392,493,36,47,0,232
512,625,49,62,0,374
96,423,3,39,0,432
225,476,17,45,0,157
87,412,2,38,0,299
134,541,7,52,0,22
178,455,12,43,0,230
321,557,28,54,0,650
299,503,25,48,0,319
321,614,28,60,0,289
42,105,41,4,0,427
310,644,27,64,0,374
408,491,37,47,0,460
267,316,22,27,0,146
388,581,35,57,0,324
140,258,8,21,0,34
14,231,13,18,0,445
119,628,5,62,0,877
48,157,47,10,0,432
190,431,13,40,0,74
36,242,35,19,0,297
262,477,21,45,0,327
143,655,8,65,0,326
259,523,21,50,0,334
276,564,23,55,0,176
297,315,25,27,0,308
91,654,2,65,0,72
45,310,44,27,0,405
294,435,25,40,0,308
32,198,31,14,0,87
460,484,43,46,0,388
223,354,17,31,0,250
37,180,36,12,0,250
143,311,8,27,0,85
384,608,35,60,0,56
9,249,8,20,0,158
605,625,59,62,0,1116
328,444,29,41,0,669
65,316,64,27,0,189
304,556,26,54,0,218
406,576,37,56,0,68
117,614,5,60,0,28
192,504,13,48,0,474
292,651,25,64,0,37
11,229,10,18,0,101
52,616,51,61,0,137
4,323,3,28,0,622
157,612,10,60,0,838
330,532,29,51,0,6
487,626,46,62,0,54
65,241,64,19,0,359
231,443,18,41,0,837
68,592,0,58,0,39
207,319,15,28,0,30
93,277,2,23,0,91
282,573,23,56,0,725
331,340,29,30,0,34
9,551,8,53,0,904
502,559,48,54,0,192
367,563,33,55,0,326
486,577,46,56,0,119
128,515,6,49,0,737
364,582,33,57,0,666
56,544,55,53,0,87
10,531,9,51,0,218
241,541,19,52,0,281
293,348,25,31,0,133
137,178,7,12,0,616
83,525,1,50,0,238
18,297,17,25,0,465
51,600,50,59,0,547
82,461,1,43,0,602
309,531,26,51,0,180
581,652,57,65,0,233
9,468,8,44,0,595
16,248,15,20,0,788
538,619,52,61,0,417
157,236,10,18,0,603
471,507,44,48,0,204
225,559,17,54,0,254
376,531,34,51,0,32
97,158,3,10,0,593
42,581,41,57,0,339
14,477,13,45,0,280
85,193,2,14,0,138
473,598,45,59,0,5
228,260,17,21,0,0
186,609,13,60,0,152
226,249,17,20,0,85
99,281,3,23,0,119
54,303,53,26,0,416
174,350,11,31,0,1185
371,533,33,51,0,681
149,395,9,36,0,697
105,512,4,49,0,474
150,157,9,10,0,17
465,521,44,50,0,525
72,166,0,11,0,70
164,608,10,60,0,404
23,591,22,58,0,256
145,168,8,11,0,76
103,223,4,17,0,157
148,242,9,19,0,49
210,536,15,52,0,130
65,436,64,41,0,206
64,375,63,34,0,14
108,198,4,14,0,210
97,207,3,15,0,179
204,544,15,53,0,16
556,584,54,57,0,92
593,616,58,61,0,204
141,180,8,12,0,51
247,593,20,58,0,194
247,416,20,38,0,656
390,641,35,63,0,455
515,518,49,50,0,950
188,292,13,25,0,161
44,74,43,0,0,444
76,146,1,8,0,333
474,582,45,57,0,48
455,464,43,44,0,168
158,569,10,55,0,5
84,190,1,13,0,114
185,267,13,22,0,281
17,283,16,24,0,975
267,426,22,39,0,1105
59,198,58,14,0,663
32,632,31,62,0,501
237,436,18,41,0,97
449,496,42,47,0,378
401,565,37,55,0,106
196,266,14,22,0,337
60,318,59,27,0,84
493,633,47,62,0,53
154,562,9,55,0,178
391,511,36,49,0,891
95,118,3,5,0,247
321,528,28,51,0,163
119,643,5,64,0,767
311,343,27,30,0,41
9,275,8,23,0,63
292,429,25,40,0,160
23,136,22,7,0,282
190,494,13,47,0,3
60,615,59,60,0,830
76,300,1,25,0,137
99,176,3,12,0,17
98,227,3,17,0,314
188,303,13,26,0,86
317,611,27,60,0,145
20,202,19,15,0,251
397,642,36,63,0,292
1,658,0,65,0,39
134,166,7,11,0,116
242,513,19,49,0,485
94,323,3,28,0,640
112,373,5,34,0,29
2,93,1,2,0,19
98,130,3,7,0,255
164,269,10,22,0,293
269,434,22,40,0,883
4,251,3,20,0,29
57,580,56,57,0,206
231,488,18,46,0,300
199,576,14,56,0,45
449,641,42,63,0,530
280,393,23,36,0,230
537,588,52,57,0,965
10,446,9,42,0,116
110,288,4,24,0,1091
21,78,20,1,0,46
95,426,3,39,0,1104
406,536,37,52,0,5
241,260,19,21,0,274
50,566,49,55,0,55
13,327,12,28,0,75
203,338,15,30,0,143
247,317,20,27,0,75
271,617,22,61,0,469
32,180,31,12,0,89
232,328,18,29,0,176
64,448,63,42,0,187
65,497,64,47,0,352
143,172,8,11,0,50
149,349,9,31,0,123
185,233,13,18,0,221
138,203,7,15,0,356
177,221,12,17,0,135
308,365,26,33,0,680
182,231,12,18,0,545
93,153,2,9,0,663
347,446,31,42,0,27
21,48,20,47,0,87
290,601,24,59,0,654
449,531,42,51,0,111
169,369,11,33,0,561
67,558,0,54,0,170
390,401,35,37,0,932
8,559,7,54,0,73
316,416,27,38,0,841
476,624,45,61,0,175
57,174,56,11,0,970
612,640,60,63,0,574
376,526,34,51,0,52
128,435,6,40,0,211
295,645,25,64,0,15
55,484,54,46,0,27
370,598,33,59,0,346
112,622,5,61,0,122
11,97,10,3,0,623
91,157,2,10,0,193
440,485,41,46,0,204
196,584,14,57,0,183
301,347,26,31,0,23
126,354,6,31,0,435
362,417,32,38,0,123
388,520,35,50,0,271
44,494,43,47,0,12
21,587,20,57,0,199
329,660,29,65,0,20
250,360,20,32,0,142
281,528,23,51,0,627
113,600,5,59,0,250
493,507,47,48,0,96
120,555,5,54,0,51
552,603,53,59,0,178
334,658,29,65,0,164
271,384,22,35,0,41
39,565,38,55,0,210
328,651,29,64,0,529
64,508,63,49,0,343
439,487,41,46,0,37
20,73,19,0,0,120
232,519,18,50,0,267
223,611,17,60,0,12
57,442,56,41,0,225
142,609,8,60,0,281
238,358,19,32,0,668
109,461,4,43,0,162
224,617,17,61,0,221
106,640,4,63,0,1229
125,578,6,56,0,384
148,164,9,10,0,703
10,13,9,12,0,501
161,290,10,24,0,482
93,448,2,42,0,147
372,401,33,37,0,456
440,471,41,44,0,136
202,601,15,59,0,211
348,387,31,35,0,916
326,484,28,46,0,289
484,575,46,56,0,588
408,507,37,48,0,520
107,423,4,39,0,220
197,216,14,16,0,97
176,498,12,47,0,280
161,362,10,32,0,41
217,508,16,49,0,76
93,547,2,53,0,551
14,280,13,23,0,25
116,582,5,57,0,86
95,520,3,50,0,475
11,279,10,23,0,113
171,192,11,13,0,169
18,358,17,32,0,123
68,653,0,65,0,293
488,545,46,53,0,627
41,388,40,35,0,497
77,563,1,55,0,108
415,609,38,60,0,88
419,528,39,51,0,1100
538,605,52,59,0,857
161,185,10,13,0,224
151,206,9,15,0,256
305,397,26,36,0,521
402,417,37,38,0,22
77,130,1,7,0,59
147,622,8,61,0,71
41,213,40,16,0,47
53,366,52,33,0,29
27,80,26,1,0,229
293,569,25,55,0,230
487,621,46,61,0,231
409,654,38,65,0,98
21,656,20,65,0,428
477,621,45,61,0,17
586,644,57,64,0,538
425,636,39,63,0,1228
37,325,36,28,0,184
294,633,25,62,0,476
203,429,15,40,0,234
365,516,33,49,0,618
172,340,11,30,0,51
197,362,14,32,0,29
133,205,7,15,0,117
130,248,7,20,0,327
204,281,15,23,0,115
104,593,4,58,0,52
84,192,1,13,0,124
282,393,23,36,0,395
153,581,9,57,0,685
239,374,19,34,0,570
149,481,9,46,0,160
216,602,16,59,0,8
100,476,3,45,0,91
226,467,17,44,0,383
167,546,11,53,0,90
76,275,1,23,0,46
147,614,8,60,0,409
31,476,30,45,0,317
162,303,10,26,0,79
323,433,28,40,0,749
48,335,47,29,0,1179
569,659,55,65,0,906
511,612,49,60,0,428
185,604,13,59,0,456
302,600,26,59,0,125
239,546,19,53,0,138
3,177,2,12,0,159
248,316,20,27,0,218
1,323,0,28,0,485
73,319,0,28,0,335
248,466,20,44,0,76
468,492,44,47,0,619
24,38,23,37,0,48
49,297,48,25,0,83
242,546,19,53,0,86
95,614,3,60,0,46
109,519,4,50,0,66
276,615,23,60,0,919
95,131,3,7,0,27
129,296,6,25,0,717
501,529,48,51,0,291
31,265,30,22,0,31
449,587,42,57,0,50
319,423,28,39,0,32
200,208,14,15,0,620
575,614,56,60,0,359
606,620,59,61,0,170
510,533,49,51,0,911
56,347,55,31,0,78
350,577,31,56,0,86
105,631,4,62,0,688
233,387,18,35,0,810
229,571,18,56,0,60
323,394,28,36,0,97
14,88,13,2,0,93
100,226,3,17,0,206
321,420,28,39,0,419
210,459,15,43,0,43
405,586,37,57,0,66
176,350,12,31,0,211
426,469,39,44,0,1117
31,493,30,47,0,352
89,523,2,50,0,86
325,570,28,55,0,847
315,320,27,28,0,506
24,384,23,35,0,372
328,437,29,41,0,648
216,435,16,40,0,675
411,576,38,56,0,177
190,357,13,32,0,17
320,442,28,41,0,478
373,615,34,60,0,848
11,537,10,52,0,156
338,430,30,40,0,191
78,618,1,61,0,453
24,573,23,56,0,14
299,584,25,57,0,73
10,297,9,25,0,350
6,76,5,1,0,74
134,656,7,65,0,558
38,41,37,40,0,37
496,630,47,62,0,373
195,647,14,64,0,147
147,508,8,49,0,256
89,329,2,29,0,107
61,509,60,49,0,367
251,409,20,38,0,143
386,603,35,59,0,724
566,624,55,61,0,174
72,262,0,21,0,46
221,532,17,51,0,243
237,487,18,46,0,84
96,182,3,12,0,128
267,652,22,65,0,114
337,559,30,54,0,36
250,428,20,40,0,223
200,510,14,49,0,837
40,379,39,34,0,128
151,658,9,65,0,271
434,477,40,45,0,211
377,559,34,54,0,629
56,124,55,6,0,449
58,199,57,14,0,58
169,527,11,51,0,153
365,388,33,35,0,254
300,615,25,60,0,689
200,512,14,49,0,440
438,626,41,62,0,57
411,573,38,56,0,238
312,482,27,46,0,3
84,205,1,15,0,301
139,215,8,16,0,13
47,601,46,59,0,49
31,68,30,0,0,325
258,459,21,43,0,241
228,355,17,32,0,79
161,428,10,40,0,9
464,516,44,49,0,68
493,642,47,63,0,308
228,497,17,47,0,267
140,458,8,43,0,161
223,377,17,34,0,418
13,451,12,42,0,415
43,573,42,56,0,102
211,406,16,37,0,40
126,231,6,18,0,61
391,535,36,52,0,1237
31,378,30,34,0,351
76,607,1,60,0,333
106,316,4,27,0,57
67,259,0,21,0,529
42,382,41,35,0,594
82,331,1,29,0,31
40,545,39,53,0,243
401,486,37,46,0,125
344,469,30,44,0,194
349,365,31,33,0,578
21,89,20,2,0,114
479,619,45,61,0,335
271,583,22,57,0,56
20,494,19,47,0,27
100,591,3,58,0,94
118,559,5,54,0,8
99,529,3,51,0,238
70,639,0,63,0,172
74,251,0,20,0,320
278,446,23,42,0,28
64,74,63,0,0,23
92,438,2,41,0,563
220,555,17,54,0,227
215,468,16,44,0,580
55,121,54,6,0,205
111,648,4,64,0,842
361,443,32,41,0,748
416,553,38,54,0,895
431,490,40,47,0,141
160,644,10,64,0,522
50,110,49,4,0,676
209,583,15,57,0,45
438,541,41,52,0,252
194,475,14,45,0,1018
46,87,45,2,0,519
439,483,41,46,0,18
105,193,4,14,0,859
67,546,0,53,0,1
305,365,26,33,0,572
101,588,3,57,0,776
87,626,2,62,0,597
409,547,38,53,0,703
86,306,2,26,0,9
135,234,7,18,0,758
72,227,0,17,0,71
109,145,4,8,0,866
250,587,20,57,0,283
519,559,50,54,0,873
194,249,14,20,0,76
451,592,42,58,0,71
220,471,17,44,0,4
82,187,1,13,0,6
34,549,33,53,0,721
58,658,57,65,0,232
217,527,16,51,0,229
169,402,11,37,0,137
164,318,10,27,0,681
317,638,27,63,0,996
63,201,62,14,0,134
94,427,3,40,0,50
509,566,49,55,0,100
98,295,3,25,0,78
172,285,11,24,0,164
85,300,2,25,0,35
224,512,17,49,0,311
67,577,0,56,0,33
441,615,41,60,0,757
335,513,29,49,0,1091
279,579,23,56,0,104
133,152,7,9,0,322
73,359,0,32,0,225
87,324,2,28,0,167
7,486,6,46,0,59
151,525,9,50,0,1227
233,442,18,41,0,153
125,266,6,22,0,69
344,473,30,45,0,150
159,202,10,15,0,201
285,351,24,31,0,351
59,124,58,6,0,99
468,555,44,54,0,625
313,364,27,33,0,732
67,209,0,15,0,249
60,645,59,64,0,273
266,360,22,32,0,177
121,570,6,55,0,582
262,547,21,53,0,743
156,563,9,55,0,261
491,655,47,65,0,411
425,654,39,65,0,25
434,506,40,48,0,401
324,409,28,38,0,783
255,659,20,65,0,679
198,429,14,40,0,33
70,156,0,9,0,497
357,392,32,36,0,262
10,549,9,53,0,183
552,572,53,56,0,63
417,492,38,47,0,88
330,504,29,48,0,523
202,281,15,23,0,110
33,101,32,3,0,186
48,520,47,50,0,316
535,593,52,58,0,53
29,400,28,37,0,664
580,619,57,61,0,165
132,205,7,15,0,474
160,557,10,54,0,96
120,631,5,62,0,223
301,623,26,61,0,565
285,477,24,45,0,33
94,249,3,20,0,26
140,347,8,31,0,91
2,569,1,55,0,147
159,518,10,50,0,440
455,469,43,44,0,247
180,587,12,57,0,107
369,507,33,48,0,743
297,373,25,34,0,265
143,334,8,29,0,58
10,407,9,37,0,298
127,528,6,51,0,686
617,656,61,65,0,860
480,595,45,58,0,89
255,496,20,47,0,238
62,520,61,50,0,808
510,648,49,64,0,806
227,551,17,53,0,933
133,193,7,14,0,271
349,406,31,37,0,69
460,488,43,46,0,615
442,650,41,64,0,1253
29,265,28,22,0,270
57,432,56,40,0,160
84,268,1,22,0,540
155,539,9,52,0,158
464,645,44,64,0,184
125,260,6,21,0,303
362,508,32,49,0,8
78,279,1,23,0,294
255,471,20,44,0,48
38,43,37,42,0,40
557,605,54,59,0,1229
285,494,24,47,0,313
14,220,13,17,0,154
181,404,12,37,0,65
189,582,13,57,0,75
132,246,7,19,0,38
157,583,10,57,0,326
607,629,60,62,0,373
452,546,42,53,0,56
410,444,38,41,0,322
238,254,19,20,0,909
271,453,22,42,0,961
221,268,17,22,0,464
370,455,33,43,0,544
547,652,53,65,0,340
99,506,3,48,0,237
92,331,2,29,0,386
117,148,5,9,0,361
196,502,14,48,0,83
86,555,2,54,0,243
452,528,42,51,0,594
37,248,36,20,0,55
194,231,14,18,0,406
154,245,9,19,0,393
386,581,35,57,0,847
129,409,6,38,0,203
346,501,31,48,0,254
19,45,18,44,0,79
9,537,8,52,0,153
277,378,23,34,0,3
400,582,37,57,0,33
230,581,18,57,0,320
146,243,8,19,0,164
249,488,20,46,0,630
306,648,26,64,0,663
251,639,20,63,0,426
47,212,46,16,0,13
199,364,14,33,0,707
251,446,20,42,0,61
45,593,44,58,0,490
277,562,23,55,0,119
186,542,13,52,0,70
388,433,35,40,0,1031
254,547,20,53,0,196
80,581,1,57,0,322
193,301,14,26,0,41
443,512,41,49,0,867
112,316,5,27,0,23
268,529,22,51,0,662
157,590,10,58,0,138
545,621,53,61,0,179
420,436,39,41,0,80
270,352,22,31,0,839
75,488,0,46,0,733
69,416,0,38,0,714
138,185,7,13,0,39
403,427,37,40,0,385
338,489,30,46,0,331
130,311,7,27,0,27
128,246,6,19,0,770
55,647,54,64,0,273
252,431,20,40,0,332
181,634,12,63,0,410
225,475,17,45,0,815
192,556,13,54,0,195
78,311,1,27,0,347
179,217,12,16,0,64
372,477,33,45,0,295
36,336,35,29,0,600
341,449,30,42,0,1151
359,626,32,62,0,306
577,606,56,59,0,72
181,324,12,28,0,770
144,329,8,29,0,92
135,285,7,24,0,371
271,326,22,28,0,455
313,349,27,31,0,117
87,531,2,51,0,432
544,624,53,61,0,303
312,542,27,52,0,129
39,488,38,46,0,730
22,550,21,53,0,336
113,356,5,32,0,289
451,561,42,54,0,52
212,432,16,40,0,339
238,301,19,26,0,88
319,534,28,51,0,349
373,659,34,65,0,841
131,442,7,41,0,187
129,416,6,38,0,741
350,432,31,40,0,375
238,373,19,34,0,61
192,408,13,37,0,481
526,602,51,59,0,47
17,593,16,58,0,688
340,435,30,40,0,789
458,636,43,63,0,1226
194,290,14,24,0,628
32,518,31,50,0,365
9,117,8,5,0,360
325,400,28,37,0,36
348,402,31,37,0,77
233,337,18,30,0,158
240,436,19,41,0,32
199,461,14,43,0,734
62,377,61,34,0,707
179,616,12,61,0,113
74,349,0,31,0,333
95,392,3,36,0,39
115,353,5,31,0,272
470,611,44,60,0,702
373,632,34,62,0,555
47,367,46,33,0,418
400,422,37,39,0,44
444,615,41,60,0,791
316,596,27,58,0,21
392,556,36,54,0,94
256,532,21,51,0,99
137,288,7,24,0,1077
466,514,44,49,0,134
61,585,60,57,0,425
47,646,46,64,0,480
7,429,6,40,0,259
388,517,35,50,0,723
412,590,38,58,0,202
37,100,36,3,0,265
81,584,1,57,0,281
169,175,11,12,0,79
434,585,40,57,0,57
317,656,27,65,0,387
282,480,23,45,0,580
160,469,10,44,0,206
297,651,25,64,0,68
469,547,44,53,0,466
105,367,4,33,0,409
179,293,12,25,0,213
150,311,9,27,0,61
17,130,16,7,0,788
134,186,7,13,0,142
61,417,60,38,0,530
365,658,33,65,0,496
115,535,5,52,0,357
477,574,45,56,0,257
156,492,9,47,0,40
231,430,18,40,0,167
270,596,22,58,0,963
89,213,2,16,0,204
117,459,5,43,0,85
282,365,23,33,0,51
117,572,5,56,0,312
314,500,27,48,0,198
57,265,56,22,0,179
365,572,33,56,0,696
91,610,2,60,0,206
220,401,17,37,0,35
214,401,16,37,0,135
84,125,1,6,0,386
122,218,6,16,0,360
164,487,10,46,0,593
183,505,12,48,0,348
453,547,42,53,0,617
280,290,23,24,0,642
206,307,15,26,0,67
3,63,2,62,0,71
26,614,25,60,0,660
357,415,32,38,0,263
131,556,7,54,0,28
19,151,18,9,0,722
195,303,14,26,0,4
244,476,19,45,0,86
163,376,10,34,0,145
134,646,7,64,0,357
100,198,3,14,0,17
71,128,0,6,0,9
60,86,59,2,0,108
105,162,4,10,0,681
584,596,57,58,0,163
339,513,30,49,0,365
42,380,41,34,0,674
110,253,4,20,0,694
293,639,25,63,0,353
212,539,16,52,0,8
67,488,0,46,0,653
499,559,48,54,0,252
7,446,6,42,0,228
122,532,6,51,0,343
53,608,52,60,0,94
500,577,48,56,0,86
78,552,1,53,0,293
337,614,30,60,0,265
78,550,1,53,0,65
232,431,18,40,0,517
225,575,17,56,0,312
513,558,49,54,0,228
312,584,27,57,0,38
261,367,21,33,0,271
272,603,22,59,0,475
334,571,29,56,0,46
454,579,43,56,0,140
71,303,0,26,0,538
354,427,31,40,0,90
374,417,34,38,0,502
20,464,19,44,0,178
244,409,19,38,0,6
71,136,0,7,0,605
175,260,12,21,0,143
178,597,12,58,0,211
174,473,11,45,0,1038
494,574,47,56,0,537
163,241,10,19,0,138
403,475,37,45,0,633
58,414,57,38,0,652
63,67,62,0,0,54
268,618,22,61,0,749
348,563,31,55,0,78
18,91,17,2,0,611
160,195,10,14,0,101
390,473,35,45,0,865
422,611,39,60,0,216
45,282,44,23,0,73
1,274,0,23,0,197
64,617,63,61,0,596
41,358,40,32,0,701
131,168,7,11,0,79
129,379,6,34,0,37
411,558,38,54,0,99
121,276,6,23,0,367
57,434,56,40,0,185
6,636,5,63,0,1204
361,585,32,57,0,408
85,103,2,4,0,126
470,513,44,49,0,423
296,415,25,38,0,630
349,401,31,37,0,4
75,260,0,21,0,188
339,489,30,46,0,35
390,618,35,61,0,1143
94,485,3,46,0,137
37,120,36,5,0,281
425,510,39,49,0,98
452,588,42,57,0,928
545,556,53,54,0,70
382,650,35,64,0,226
141,199,8,14,0,29
474,539,45,52,0,59
134,308,7,26,0,1196
457,519,43,50,0,821
264,635,21,63,0,455
496,596,47,58,0,327
298,393,25,36,0,116
405,533,37,51,0,855
552,656,53,65,0,675
95,506,3,48,0,227
94,234,3,18,0,611
46,76,45,1,0,1062
478,575,45,56,0,164
42,334,41,29,0,421
18,571,17,56,0,779
91,173,2,11,0,109
133,444,7,41,0,200
170,318,11,27,0,504
380,556,34,54,0,948
49,454,48,43,0,289
105,356,4,32,0,602
308,383,26,35,0,781
352,359,31,32,0,77
56,280,55,23,0,101
531,589,51,58,0,84
234,407,18,37,0,443
566,574,55,56,0,453
30,367,29,33,0,494
78,213,1,16,0,364
502,561,48,54,0,187
270,375,22,34,0,587
171,552,11,53,0,94
453,473,42,45,0,1127
297,603,25,59,0,63
149,536,9,52,0,59
117,231,5,18,0,128
165,425,10,39,0,203
107,213,4,16,0,243
197,428,14,40,0,61
477,638,45,63,0,1072
567,647,55,64,0,68
13,33,12,32,0,347
450,550,42,53,0,2
423,539,39,52,0,377
520,552,50,53,0,650
507,652,48,65,0,402
7,89,6,2,0,102
357,468,32,44,0,532
615,633,60,62,0,789
109,566,4,55,0,843
317,489,27,46,0,266
193,418,14,39,0,382
49,222,48,17,0,387
383,656,35,65,0,143
555,633,54,62,0,176
71,381,0,34,0,632
526,540,51,52,0,27
18,534,17,51,0,695
14,626,13,62,0,12
193,531,14,51,0,147
182,276,12,23,0,73
135,297,7,25,0,367
17,426,16,39,0,572
423,477,39,45,0,180
232,546,18,53,0,503
181,496,12,47,0,438
64,619,63,61,0,596
503,589,48,58,0,59
320,567,28,55,0,167
528,603,51,59,0,495
106,322,4,28,0,1082
72,78,0,1,0,362
318,534,27,51,0,101
39,181,38,12,0,9
97,487,3,46,0,511
133,555,7,54,0,374
134,639,7,63,0,377
310,423,27,39,0,288
276,583,23,57,0,323
182,541,12,52,0,307
163,597,10,58,0,62
127,581,6,57,0,68
159,577,10,56,0,102
5,297,4,25,0,562
13,414,12,38,0,165
275,437,23,41,0,102
207,458,15,43,0,280
15,391,14,36,0,1259
347,644,31,64,0,498
360,636,32,63,0,1087
202,313,15,27,0,218
369,427,33,40,0,658
508,606,49,59,0,83
394,496,36,47,0,188
51,293,50,25,0,664
29,156,28,9,0,810
65,444,64,41,0,184
392,607,36,60,0,117
58,437,57,41,0,149
448,639,42,63,0,270
112,476,5,45,0,12
414,603,38,59,0,379
101,282,3,23,0,351
461,466,43,44,0,527
504,634,48,63,0,51
110,355,4,32,0,694
